3148, 0.59285714285714 0.49348044132397 0.225677 0.870612;
3149, 0.62202380952381 0.49949849548646 0.239719 0.874624;
3150, 0.62380952380952 0.49047141424273 0.240722 0.8666;
3151, 0.62321428571429 0.48946840521565 0.234704 0.8666;
3152, 0.62083333333333 0.49247743229689 0.232698 0.8666;
3153, 0.61666666666667 0.49147442326981 0.231695 0.8666;
3154, 0.61309523809524 0.48746238716148 0.231695 0.8666;
3155, 0.61011904761905 0.48545636910732 0.227683 0.863591;
3156, 0.60714285714286 0.48946840521565 0.227683 0.864594;
3157, 0.60714285714286 0.48545636910732 0.225677 0.864594;
3158, 0.61011904761905 0.481444332999 0.225677 0.864594;
3159, 0.61428571428571 0.48044132397192 0.225677 0.865597;
3160, 0.61130952380952 0.47843530591775 0.225677 0.865597;
3161, 0.60833333333333 0.47542627883651 0.220662 0.865597;
3162, 0.60654761904762 0.49548645937813 0.19659 0.865597;
3163, 0.6077380952381 0.49548645937813 0.177533 0.865597;
3164, 0.60178571428571 0.49949849548646 0.165496 0.861585;
3165, 0.52678571428571 0.49949849548646 0.150451 0.861585;
3166, 0.44107142857143 0.50351053159478 0.144433 0.861585;
3167, 0.36666666666667 0.51554663991976 0.142427 0.864594;
3168, 0.32083333333333 0.5506519558676 0.148445 0.864594;
3169, 0.28154761904762 0.57372116349047 0.16349 0.865597;
3170, 0.25416666666667 0.54062186559679 0.201605 0.868606;
3171, 0.2452380952381 0.50952858575727 0.177533 0.834504;
3172, 0.24404761904762 0.46238716148445 0.115346 0.816449;
3173, 0.25178571428571 0.43029087261785 0.0892678 0.809428;
3174, 0.28988095238095 0.39618856569709 0.0802407 0.806419;
3175, 0.35952380952381 0.36810431293882 0.0882648 0.806419;
3176, 0.475 0.38716148445336 0.0932798 0.801404;
3177, 0.57857142857143 0.48445336008024 0.135406 0.838516;
3178, 0.64583333333333 0.58776328986961 0.15346 0.898696;
3179, 0.64583333333333 0.60280842527583 0.131394 0.908726;
3180, 0.64642857142857 0.60381143430291 0.131394 0.908726;
3181, 0.64345238095238 0.60080240722167 0.125376 0.911735;
3182, 0.64166666666667 0.5987963891675 0.119358 0.913741;
3183, 0.64047619047619 0.59478435305918 0.127382 0.914744;
3184, 0.63928571428571 0.59077231695085 0.127382 0.915747;
3185, 0.63452380952381 0.58475426278837 0.129388 0.913741;
3186, 0.63095238095238 0.5777331995988 0.129388 0.910732;
3187, 0.62916666666667 0.5777331995988 0.125376 0.908726;
3188, 0.62916666666667 0.58776328986961 0.136409 0.908726;
3189, 0.63035714285714 0.5937813440321 0.142427 0.91675;
3190, 0.63214285714286 0.59679037111334 0.152457 0.923771;
3191, 0.63214285714286 0.60080240722167 0.152457 0.927783;
3192, 0.63809523809524 0.57071213640923 0.154463 0.923771;
3193, 0.64047619047619 0.56970912738215 0.154463 0.914744;
3194, 0.64345238095238 0.56268806419258 0.142427 0.912738;
3195, 0.6422619047619 0.55466399197593 0.140421 0.908726;
3196, 0.64166666666667 0.54663991975928 0.136409 0.903711;
3197, 0.64107142857143 0.54964894684052 0.1334 0.901705;
3198, 0.63809523809524 0.54764292878636 0.1334 0.898696;
3199, 0.63928571428571 0.55165496489468 0.139418 0.897693;
3200, 0.63988095238095 0.56068204613842 0.141424 0.900702;
3201, 0.64345238095238 0.56068204613842 0.141424 0.904714;
3202, 0.64702380952381 0.56469408224674 0.145436 0.905717;
3203, 0.64345238095238 0.55767301905717 0.145436 0.905717;
3204, 0.63928571428571 0.55265797392177 0.145436 0.904714;
3205, 0.6375 0.5506519558676 0.145436 0.904714;
3206, 0.63988095238095 0.55366098294885 0.154463 0.904714;
3207, 0.64047619047619 0.5616850551655 0.156469 0.911735;
3208, 0.63809523809524 0.56970912738215 0.159478 0.917753;
3209, 0.63333333333333 0.56469408224674 0.164493 0.921765;
3210, 0.63452380952381 0.55867602808425 0.165496 0.921765;
3211, 0.6375 0.55466399197593 0.168506 0.921765;
3212, 0.64047619047619 0.55265797392177 0.170512 0.91675;
3213, 0.64166666666667 0.5506519558676 0.167503 0.913741;
3214, 0.6375 0.5456369107322 0.162487 0.907723;
3215, 0.63571428571429 0.54463390170512 0.160481 0.905717;
3216, 0.63154761904762 0.54062186559679 0.155466 0.900702;
3217, 0.62738095238095 0.54162487462387 0.154463 0.900702;
3218, 0.62142857142857 0.53961885656971 0.15346 0.898696;
3219, 0.61666666666667 0.53360080240722 0.15346 0.894684;
3220, 0.60595238095238 0.52156469408225 0.151454 0.889669;
3221, 0.60178571428571 0.51554663991976 0.138415 0.883651;
3222, 0.59107142857143 0.51053159478435 0.131394 0.882648;
3223, 0.58333333333333 0.51053159478435 0.129388 0.881645;
3224, 0.575 0.51153460381143 0.129388 0.880642;
3225, 0.56845238095238 0.51454363089268 0.131394 0.88666;
3226, 0.5577380952381 0.52056168505517 0.132397 0.899699;
3227, 0.54702380952381 0.52557673019057 0.138415 0.901705;
3228, 0.56130952380952 0.53259779338014 0.141424 0.901705;
3229, 0.55892857142857 0.53861584754263 0.145436 0.905717;
3230, 0.55178571428571 0.53660982948847 0.146439 0.908726;
3231, 0.55178571428571 0.53159478435306 0.146439 0.912738;
3232, 0.55178571428571 0.52657973921765 0.144433 0.909729;
3233, 0.55297619047619 0.52357071213641 0.144433 0.902708;
3234, 0.55416666666667 0.52056168505517 0.144433 0.897693;
3235, 0.55654761904762 0.51755265797392 0.142427 0.895687;
3236, 0.56666666666667 0.51755265797392 0.142427 0.895687;
3237, 0.57559523809524 0.51654964894684 0.142427 0.892678;
3238, 0.58035714285714 0.51454363089268 0.141424 0.889669;
3239, 0.58154761904762 0.51053159478435 0.139418 0.88666;
3240, 0.58630952380952 0.50752256770311 0.137412 0.880642;
3241, 0.59107142857143 0.50451354062187 0.136409 0.878636;
3242, 0.59464285714286 0.50952858575727 0.135406 0.878636;
3243, 0.59761904761905 0.51454363089268 0.136409 0.882648;
3244, 0.60297619047619 0.52758274824473 0.141424 0.893681;
3245, 0.60416666666667 0.53560682046138 0.165496 0.902708;
3246, 0.60654761904762 0.53660982948847 0.166499 0.908726;
3247, 0.6047619047619 0.54663991975928 0.172518 0.913741;
3248, 0.60119047619048 0.54663991975928 0.175527 0.91675;
3249, 0.59702380952381 0.53761283851555 0.178536 0.910732;
3250, 0.5922619047619 0.53259779338014 0.174524 0.90672;
3251, 0.58928571428571 0.53059177532598 0.172518 0.905717;
3252, 0.58690476190476 0.52657973921765 0.170512 0.903711;
3253, 0.58511904761905 0.52657973921765 0.170512 0.903711;
3254, 0.58214285714286 0.52758274824473 0.177533 0.903711;
3255, 0.52083333333333 0.48846539618857 0.166499 0.900702;
3256, 0.5125 0.48044132397192 0.159478 0.882648;
3257, 0.51785714285714 0.48244734202608 0.149448 0.881645;
3258, 0.52440476190476 0.48345035105316 0.146439 0.880642;
3259, 0.52559523809524 0.48345035105316 0.142427 0.880642;
3260, 0.53154761904762 0.48244734202608 0.140421 0.879639;
3261, 0.54047619047619 0.48545636910732 0.147442 0.879639;
3262, 0.54583333333333 0.48846539618857 0.151454 0.883651;
3263, 0.55059523809524 0.49247743229689 0.15346 0.894684;
3264, 0.55 0.49648946840522 0.152457 0.893681;
3265, 0.55357142857143 0.49648946840522 0.152457 0.893681;
3266, 0.5547619047619 0.49448345035105 0.152457 0.891675;
3267, 0.56011904761905 0.49448345035105 0.152457 0.891675;
3268, 0.56488095238095 0.49147442326981 0.154463 0.890672;
3269, 0.56666666666667 0.49047141424273 0.154463 0.890672;
3270, 0.56785714285714 0.49147442326981 0.154463 0.889669;
3271, 0.56666666666667 0.49147442326981 0.154463 0.889669;
3272, 0.56309523809524 0.49448345035105 0.154463 0.891675;
3273, 0.56011904761905 0.49548645937813 0.155466 0.892678;
3274, 0.55535714285714 0.49348044132397 0.155466 0.892678;
3275, 0.55238095238095 0.49147442326981 0.155466 0.892678;
3276, 0.54940476190476 0.48846539618857 0.15346 0.892678;
3277, 0.54761904761905 0.48846539618857 0.149448 0.892678;
3278, 0.55357142857143 0.49147442326981 0.146439 0.889669;
3279, 0.55654761904762 0.49648946840522 0.149448 0.890672;
3280, 0.55654761904762 0.50551654964895 0.152457 0.894684;
3281, 0.52916666666667 0.50752256770311 0.157472 0.900702;
3282, 0.52619047619048 0.51053159478435 0.164493 0.908726;
3283, 0.525 0.5135406218656 0.166499 0.910732;
3284, 0.52559523809524 0.51755265797392 0.168506 0.915747;
3285, 0.52916666666667 0.51755265797392 0.172518 0.915747;
3286, 0.52916666666667 0.51253761283852 0.172518 0.912738;
3287, 0.53035714285714 0.50852557673019 0.173521 0.910732;
3288, 0.53095238095238 0.50551654964895 0.170512 0.912738;
3289, 0.52916666666667 0.5135406218656 0.17653 0.912738;
3290, 0.52678571428571 0.52056168505517 0.177533 0.918756;
3291, 0.52321428571429 0.52357071213641 0.177533 0.920762;
3292, 0.52857142857143 0.52858575727182 0.179539 0.924774;
3293, 0.53154761904762 0.52657973921765 0.179539 0.92678;
3294, 0.53333333333333 0.52657973921765 0.182548 0.927783;
3295, 0.5327380952381 0.52256770310933 0.184554 0.927783;
3296, 0.53630952380952 0.51955867602808 0.184554 0.923771;
3297, 0.53988095238095 0.52457372116349 0.184554 0.923771;
3298, 0.54345238095238 0.53059177532598 0.184554 0.928786;
3299, 0.54285714285714 0.53660982948847 0.192578 0.934804;
3300, 0.5422619047619 0.54663991975928 0.202608 0.941825;
3301, 0.53928571428571 0.54463390170512 0.210632 0.946841;
3302, 0.53630952380952 0.54363089267803 0.210632 0.946841;
3303, 0.53511904761905 0.54864593781344 0.209629 0.946841;
3304, 0.53928571428571 0.53961885656971 0.209629 0.945837;
3305, 0.54047619047619 0.5346038114343 0.208626 0.940822;
3306, 0.54166666666667 0.5346038114343 0.198596 0.93681;
3307, 0.53809523809524 0.53560682046138 0.198596 0.933801;
3308, 0.53690476190476 0.53660982948847 0.198596 0.932798;
3309, 0.53214285714286 0.53961885656971 0.198596 0.93681;
3310, 0.53333333333333 0.5295887662989 0.204614 0.937813;
3311, 0.52380952380952 0.55466399197593 0.507523 0.875627;
3312, 0.50654761904762 0.64593781344032 0.631896 0.865597;
3313, 0.49404761904762 0.68304914744233 0.676028 0.840522;
3314, 0.46666666666667 0.73721163490471 0.751254 0.831495;
3315, 0.45535714285714 0.93480441323972 0.955868 0.932798;
3316, 0.44464285714286 0.98896690070211 0.991976 0.982949;
3317, 0.44583333333333 0.98796389167503 0.994985 0.993982;
3318, 0.45952380952381 0.97592778335005 0.994985 0.993982;
3319, 0.49285714285714 0.86158475426279 0.910732 0.913741;
3320, 0.59583333333333 0.62888665997994 0.581745 0.948847;
3321, 0.62559523809524 0.57572718154463 0.353059 0.962889;
3322, 0.62321428571429 0.58375125376128 0.275827 0.96991;
3323, 0.62440476190476 0.58676028084253 0.22668 0.964895;
3324, 0.63095238095238 0.58074222668004 0.200602 0.954865;
3325, 0.6327380952381 0.5777331995988 0.18656 0.948847;
3326, 0.62916666666667 0.57271815446339 0.181545 0.943832;
3327, 0.54642857142857 0.55767301905717 0.180542 0.93681;
3328, 0.43690476190476 0.54663991975928 0.180542 0.929789;
3329, 0.35238095238095 0.53761283851555 0.177533 0.910732;
3330, 0.29285714285714 0.54262788365095 0.160481 0.901705;
3331, 0.25178571428571 0.53360080240722 0.149448 0.895687;
3332, 0.22619047619048 0.50952858575727 0.1334 0.883651;
3333, 0.22261904761905 0.4704112337011 0.124373 0.862588;
3334, 0.23690476190476 0.42928786359077 0.122367 0.847543;
3335, 0.25952380952381 0.39217652958877 0.107322 0.839519;
3336, 0.31428571428571 0.34804413239719 0.101304 0.826479;
3337, 0.40714285714286 0.31695085255767 0.102307 0.819458;
3338, 0.51666666666667 0.34904714142427 0.0872618 0.83651;
3339, 0.61428571428571 0.44533600802407 0.125376 0.892678;
3340, 0.675 0.54262788365095 0.142427 0.930792;
3341, 0.69107142857143 0.6148445336008 0.145436 0.953862;
3342, 0.69345238095238 0.6148445336008 0.125376 0.961886;
3343, 0.69880952380952 0.60481444332999 0.127382 0.951856;
3344, 0.70119047619048 0.59979939819458 0.124373 0.94985;
3345, 0.70357142857143 0.58976930792377 0.117352 0.940822;
3346, 0.69940476190476 0.58174523570712 0.11334 0.937813;
3347, 0.69880952380952 0.57071213640923 0.119358 0.932798;
3348, 0.69345238095238 0.5777331995988 0.127382 0.931795;
3349, 0.57738095238095 0.58575727181545 0.264794 0.943832;
3350, 0.4547619047619 0.60481444332999 0.311936 0.947844;
3351, 0.375 0.64393179538616 0.304915 0.944835;
3352, 0.30357142857143 0.66599799398195 0.273821 0.94985;
3353, 0.27857142857143 0.67001003009027 0.202608 0.951856;
3354, 0.28214285714286 0.67001003009027 0.180542 0.942828;
3355, 0.28571428571429 0.66198595787362 0.165496 0.947844;
3356, 0.29166666666667 0.65897693079238 0.160481 0.948847;
3357, 0.30119047619048 0.65396188565697 0.16349 0.951856;
3358, 0.38214285714286 0.5937813440321 0.192578 0.929789;
3359, 0.50357142857143 0.5025075225677 0.252758 0.868606;
3360, 0.60119047619048 0.46339017051153 0.334002 0.818455;
3361, 0.675 0.44834503510532 0.291876 0.81344;
3362, 0.7297619047619 0.44032096288867 0.229689 0.821464;
3363, 0.75714285714286 0.42326980942828 0.27683 0.800401;
3364, 0.75892857142857 0.41925777331996 0.31996 0.784353;
3365, 0.81309523809524 0.42026078234704 0.414243 0.778335;
3366, 0.85892857142857 0.5295887662989 0.452357 0.771314;
3367, 0.86607142857143 0.51554663991976 0.450351 0.769308;
3368, 0.86130952380952 0.48846539618857 0.42327 0.77332;
3369, 0.85595238095238 0.54463390170512 0.435306 0.762287;
3370, 0.84166666666667 0.72617853560682 0.552658 0.756269;
3371, 0.82321428571429 0.84052156469408 0.755266 0.771314;
3372, 0.8172619047619 0.84653961885657 0.755266 0.766299;
3373, 0.7952380952381 0.89067201604814 0.816449 0.794383;
3374, 0.78988095238095 0.93681043129388 0.871615 0.870612;
3375, 0.79166666666667 0.94282848545637 0.887663 0.883651;
3376, 0.81369047619048 0.90471414242728 0.854564 0.860582;
3377, 0.84345238095238 0.8074222668004 0.744233 0.79338;
3378, 0.42261904761905 0.4974924774323 0.507523 0.817452;
3379, 0.41190476190476 0.42828485456369 0.322969 0.845537;
3380, 0.38452380952381 0.46740220661986 0.167503 0.854564;
3381, 0.38690476190476 0.46740220661986 0.139418 0.852558;
3382, 0.38571428571429 0.46840521564694 0.114343 0.84654;
3383, 0.47380952380952 0.46940822467402 0.107322 0.843531;
3384, 0.59107142857143 0.47843530591775 0.107322 0.837513;
3385, 0.5952380952381 0.481444332999 0.0722167 0.830491;
3386, 0.59404761904762 0.48345035105316 0.0712136 0.824473;
3387, 0.59464285714286 0.47743229689067 0.0932798 0.795386;
3388, 0.59166666666667 0.4653961885657 0.0962889 0.74323;
3389, 0.57142857142857 0.55265797392177 0.415246 0.744233;
3390, 0.5797619047619 0.91775325977934 0.881645 0.878636;
3391, 0.58571428571429 0.87963891675025 0.838516 0.842528;
3392, 0.58333333333333 0.55767301905717 0.520562 0.770311;
3393, 0.58214285714286 0.37713139418255 0.284855 0.771314;
3394, 0.58452380952381 0.38214643931795 0.156469 0.781344;
3395, 0.58452380952381 0.3901705115346 0.142427 0.789368;
3396, 0.58571428571429 0.39518555667001 0.128385 0.797392;
3397, 0.58630952380952 0.39919759277833 0.10331 0.801404;
3398, 0.58035714285714 0.40020060180542 0.0872618 0.802407;
3399, 0.47142857142857 0.42527582748245 0.0942829 0.800401;
3400, 0.3702380952381 0.47642928786359 0.0962889 0.80341;
3401, 0.30119047619048 0.49949849548646 0.0832497 0.808425;
3402, 0.2547619047619 0.52457372116349 0.0581745 0.804413;
3403, 0.2297619047619 0.52156469408225 0.0361083 0.79338;
3404, 0.22440476190476 0.52457372116349 0.0290873 0.794383;
3405, 0.22797619047619 0.51955867602808 0.0180542 0.80341;
3406, 0.22857142857143 0.51955867602808 0.0351053 0.804413;
3407, 0.22916666666667 0.51654964894684 0.0461384 0.814443;
3408, 0.22738095238095 0.51955867602808 0.0782347 0.820461;
3409, 0.22083333333333 0.53259779338014 0.101304 0.832497;
3410, 0.21964285714286 0.58575727181545 0.151454 0.845537;
3411, 0.22083333333333 0.5987963891675 0.160481 0.854564;
3412, 0.2577380952381 0.6148445336008 0.160481 0.859579;
3413, 0.26428571428571 0.60581745235707 0.152457 0.869609;
3414, 0.27142857142857 0.62487462387161 0.14343 0.880642;
3415, 0.2672619047619 0.60782347041123 0.14343 0.887663;
3416, 0.24761904761905 0.53059177532598 0.0992979 0.857573;
3417, 0.22261904761905 0.44834503510532 0.0401204 0.804413;
3418, 0.21369047619048 0.36409227683049 0.0140421 0.765296;
3419, 0.21309523809524 0.33600802407222 0.0100301 0.740221;
3420, 0.21488095238095 0.31193580742227 0.00702106 0.730191;
3421, 0.21904761904762 0.29889669007021 0.00702106 0.724173;
3422, 0.22797619047619 0.28084252758275 0.00702106 0.72016;
3423, 0.2422619047619 0.26880641925777 0.00702106 0.722166;
3424, 0.25416666666667 0.24974924774323 0.00702106 0.732197;
3425, 0.26190476190476 0.25476429287864 0.00702106 0.734203;
3426, 0.25714285714286 0.25576730190572 0.00902708 0.734203;
3427, 0.25654761904762 0.2567703109328 0.0210632 0.737212;
3428, 0.26011904761905 0.25275827482447 0.0320963 0.727182;
3429, 0.26964285714286 0.22668004012036 0.0461384 0.736209;
3430, 0.29583333333333 0.23370110330993 0.0451354 0.74323;
3431, 0.34107142857143 0.2136409227683 0.106319 0.740221;
3432, 0.40833333333333 0.20661985957874 0.126379 0.749248;
3433, 0.47321428571429 0.19558676028084 0.159478 0.756269;
3434, 0.54404761904762 0.20461384152457 0.194584 0.760281;
3435, 0.62083333333333 0.19157472417252 0.199599 0.769308;
3436, 0.67142857142857 0.20260782347041 0.223671 0.775326;
3437, 0.725 0.21564694082247 0.228686 0.780341;
3438, 0.78035714285714 0.2567703109328 0.22668 0.784353;
3439, 0.8125 0.28485456369107 0.22668 0.786359;
3440, 0.83630952380952 0.33400200601805 0.201605 0.817452;
3441, 0.83690476190476 0.42326980942828 0.184554 0.859579;
3442, 0.84166666666667 0.48946840521565 0.156469 0.879639;
3443, 0.84464285714286 0.52357071213641 0.108325 0.88666;
3444, 0.84642857142857 0.51955867602808 0.101304 0.880642;
3445, 0.84404761904762 0.50952858575727 0.104313 0.862588;
3446, 0.81011904761905 0.47241725175527 0.101304 0.843531;
3447, 0.70119047619048 0.38716148445336 0.146439 0.748245;
3448, 0.59047619047619 0.3049147442327 0.252758 0.702106;
3449, 0.48869047619048 0.26078234704112 0.198596 0.721164;
3450, 0.38928571428571 0.28084252758275 0.157472 0.757272;
3451, 0.33035714285714 0.34904714142427 0.150451 0.819458;
3452, 0.29166666666667 0.49849548645938 0.160481 0.882648;
3453, 0.24345238095238 0.58074222668004 0.171515 0.921765;
3454, 0.2422619047619 0.63891675025075 0.16349 0.935807;
3455, 0.2452380952381 0.63991975927783 0.154463 0.940822;
3456, 0.25119047619048 0.63390170511535 0.147442 0.945837;
3457, 0.37857142857143 0.61785356068205 0.149448 0.943832;
3458, 0.50833333333333 0.60782347041123 0.139418 0.93681;
3459, 0.50892857142857 0.60381143430291 0.124373 0.932798;
3460, 0.50535714285714 0.59979939819458 0.117352 0.934804;
3461, 0.5047619047619 0.59478435305918 0.110331 0.93681;
3462, 0.50238095238095 0.59177532597793 0.110331 0.93681;
3463, 0.50178571428571 0.58876629889669 0.112337 0.934804;
3464, 0.49940476190476 0.5827482447342 0.106319 0.934804;
3465, 0.57083333333333 0.55767301905717 0.114343 0.891675;
3466, 0.62738095238095 0.54162487462387 0.0982949 0.880642;
3467, 0.63333333333333 0.54262788365095 0.0772317 0.872618;
3468, 0.63511904761905 0.53861584754263 0.0641926 0.872618;
3469, 0.63511904761905 0.53560682046138 0.0631896 0.872618;
3470, 0.63928571428571 0.53861584754263 0.0621866 0.872618;
3471, 0.64166666666667 0.5456369107322 0.0651956 0.878636;
3472, 0.63928571428571 0.53660982948847 0.0862588 0.888666;
3473, 0.5375 0.50150451354062 0.0872618 0.867603;
3474, 0.44107142857143 0.45837512537613 0.0712136 0.835506;
3475, 0.35654761904762 0.48044132397192 0.0682046 0.835506;
3476, 0.28988095238095 0.51153460381143 0.0651956 0.837513;
3477, 0.29107142857143 0.51253761283852 0.0521565 0.843531;
3478, 0.29345238095238 0.51554663991976 0.0421264 0.843531;
3479, 0.29940476190476 0.51153460381143 0.0361083 0.845537;
3480, 0.30357142857143 0.50852557673019 0.0411234 0.845537;
3481, 0.26607142857143 0.53761283851555 0.0571715 0.855567;
3482, 0.22559523809524 0.59077231695085 0.0702106 0.860582;
3483, 0.21428571428571 0.60481444332999 0.0852558 0.868606;
3484, 0.2047619047619 0.6148445336008 0.0732197 0.869609;
3485, 0.20238095238095 0.62788365095286 0.0742227 0.865597;
3486, 0.20654761904762 0.6308926780341 0.0692076 0.869609;
3487, 0.21011904761905 0.6308926780341 0.0641926 0.875627;
3488, 0.21130952380952 0.62988966900702 0.0802407 0.880642;
3489, 0.21071428571429 0.63289869608826 0.104313 0.893681;
3490, 0.27440476190476 0.64092276830491 0.166499 0.920762;
3491, 0.35714285714286 0.64994984954865 0.327984 0.905717;
3492, 0.4422619047619 0.679037111334 0.588766 0.954865;
3493, 0.42440476190476 0.89568706118355 0.903711 0.955868;
3494, 0.42142857142857 0.96088264794383 0.991976 0.992979;
3495, 0.41666666666667 0.98696088264794 0.991976 0.992979;
3496, 0.41785714285714 0.97793380140421 0.991976 0.992979;
3497, 0.41904761904762 0.97492477432297 0.991976 0.992979;
3498, 0.41666666666667 0.95687061183551 0.991976 0.992979;
3499, 0.41428571428571 0.94383149448345 0.991976 0.992979;
3500, 0.41130952380952 0.93079237713139 0.991976 0.992979;
3501, 0.41130952380952 0.92678034102307 0.991976 0.992979;
3502, 0.41190476190476 0.91775325977934 0.991976 0.992979;
3503, 0.41071428571429 0.90672016048144 0.991976 0.992979;
3504, 0.40892857142857 0.90972918756269 0.991976 0.992979;
3505, 0.41190476190476 0.90571715145436 0.991976 0.992979;
3506, 0.4172619047619 0.89869608826479 0.976931 0.984955;
3507, 0.42619047619048 0.85656970912738 0.933801 0.940822;
3508, 0.44583333333333 0.75727181544634 0.84654 0.869609;
3509, 0.46964285714286 0.58876629889669 0.627884 0.744233;
3510, 0.62321428571429 0.29187562688064 0.27683 0.748245;
3511, 0.83988095238095 0.25977933801404 0.147442 0.75326;
3512, 0.83035714285714 0.20461384152457 0.0682046 0.764293;
3513, 0.79345238095238 0.15346038114343 0.0471414 0.754263;
3514, 0.72380952380952 0.13340020060181 0.0260782 0.737212;
3515, 0.63214285714286 0.10832497492477 0.00401204 0.716148;
3516, 0.52202380952381 0.1283851554664 0.00501504 0.713139;
3517, 0.4422619047619 0.2086258776329 0.00501504 0.741224;
3518, 0.37619047619048 0.3370110330993 0.0220662 0.781344;
3519, 0.31309523809524 0.42828485456369 0.0361083 0.821464;
3520, 0.27440476190476 0.52156469408225 0.0682046 0.853561;
3521, 0.24642857142857 0.58976930792377 0.0862588 0.883651;
3522, 0.22738095238095 0.63791374122367 0.0972919 0.891675;
3523, 0.21845238095238 0.68004012036108 0.119358 0.902708;
3524, 0.21488095238095 0.6950852557673 0.126379 0.910732;
3525, 0.21369047619048 0.70712136409228 0.135406 0.915747;
3526, 0.21488095238095 0.70411233701103 0.130391 0.913741;
3527, 0.21488095238095 0.70511534603811 0.140421 0.928786;
3528, 0.20535714285714 0.65697091273821 0.137412 0.923771;
3529, 0.21666666666667 0.54764292878636 0.131394 0.889669;
3530, 0.28035714285714 0.43731193580742 0.116349 0.83651;
3531, 0.32380952380952 0.32296890672016 0.111334 0.772317;
3532, 0.39047619047619 0.21865596790371 0.0631896 0.734203;
3533, 0.4452380952381 0.16349047141424 0.0190572 0.729188;
3534, 0.48988095238095 0.15446339017051 0.0120361 0.72317;
3535, 0.52321428571429 0.14042126379137 0.0120361 0.714142;
3536, 0.52142857142857 0.13741223671013 0.00802407 0.71013;
3537, 0.48392857142857 0.13139418254764 0.0100301 0.72317;
3538, 0.45952380952381 0.13440320962889 0.0330993 0.721164;
3539, 0.41071428571429 0.19358074222668 0.0661986 0.694082;
3540, 0.38630952380952 0.21564694082247 0.205617 0.683049;
3541, 0.38035714285714 0.13841524573721 0.101304 0.683049;
3542, 0.38630952380952 0.10932798395186 0.0892678 0.684052;
3543, 0.4297619047619 0.10732196589769 0.0982949 0.686058;
3544, 0.45535714285714 0.18455366098295 0.134403 0.651956;
3545, 0.44107142857143 0.36308926780341 0.338014 0.650953;
3546, 0.42083333333333 0.79538615847543 0.819458 0.810431;
3547, 0.40357142857143 0.87061183550652 0.901705 0.89669;
3548, 0.38809523809524 0.90070210631896 0.938816 0.932798;
3549, 0.38214285714286 0.93681043129388 0.974925 0.963892;
3550, 0.38511904761905 0.93681043129388 0.984955 0.973922;
3551, 0.38928571428571 0.94383149448345 0.982949 0.982949;
3552, 0.38988095238095 0.93781344032096 0.973922 0.967904;
3553, 0.39702380952381 0.90070210631896 0.938816 0.934804;
3554, 0.40297619047619 0.86760280842528 0.90672 0.903711;
3555, 0.4077380952381 0.81344032096289 0.837513 0.847543;
3556, 0.40416666666667 0.81444332998997 0.833501 0.828485;
3557, 0.40416666666667 0.75025075225677 0.779338 0.760281;
3558, 0.41666666666667 0.60782347041123 0.747242 0.718154;
3559, 0.41964285714286 0.5827482447342 0.594784 0.706118;
3560, 0.39940476190476 0.74824473420261 0.770311 0.758275;
3561, 0.39880952380952 0.76429287863591 0.791374 0.782347;
3562, 0.40833333333333 0.71815446339017 0.739218 0.760281;
3563, 0.41428571428571 0.70812437311936 0.727182 0.746239;
3564, 0.43928571428571 0.42828485456369 0.511535 0.702106;
3565, 0.47261904761905 0.26479438314945 0.2668 0.718154;
3566, 0.84821428571429 0.29789368104313 0.165496 0.738215;
3567, 0.83392857142857 0.24974924774323 0.114343 0.737212;
3568, 0.8297619047619 0.22166499498495 0.0832497 0.728185;
3569, 0.82857142857143 0.20361083249749 0.0822467 0.703109;
3570, 0.8 0.21765295887663 0.0872618 0.654965;
3571, 0.75119047619048 0.44734202607823 0.315948 0.62989;
3572, 0.72142857142857 0.52557673019057 0.460381 0.633902;
3573, 0.70833333333333 0.56770310932798 0.491474 0.647944;
3574, 0.69345238095238 0.74022066198596 0.647944 0.671013;
3575, 0.64464285714286 0.84653961885657 0.798395 0.802407;
3576, 0.63571428571429 0.86258776328987 0.829488 0.826479;
3577, 0.65833333333333 0.73319959879639 0.712136 0.72016;
3578, 0.6577380952381 0.71013039117352 0.669007 0.679037;
3579, 0.64166666666667 0.77933801404213 0.750251 0.754263;
3580, 0.63690476190476 0.78335005015045 0.749248 0.755266;
3581, 0.65059523809524 0.71514543630893 0.703109 0.703109;
3582, 0.63928571428571 0.77231695085256 0.736209 0.744233;
3583, 0.63154761904762 0.81644934804413 0.777332 0.789368;
3584, 0.63809523809524 0.77632898696088 0.742227 0.741224;
3585, 0.65654761904762 0.69709127382146 0.641926 0.686058;
3586, 0.68095238095238 0.3901705115346 0.358074 0.664995;
3587, 0.74583333333333 0.2778335005015 0.177533 0.716148;
3588, 0.77321428571429 0.25175526579739 0.101304 0.7332;
3589, 0.78928571428571 0.28385155466399 0.0892678 0.738215;
3590, 0.79583333333333 0.2778335005015 0.0611835 0.715145;
3591, 0.79166666666667 0.2728184553661 0.0752257 0.641926;
3592, 0.72619047619048 0.33801404212638 0.201605 0.578736;
3593, 0.64583333333333 0.50050150451354 0.37011 0.628887;
3594, 0.59821428571429 0.72016048144433 0.684052 0.688064;
3595, 0.56785714285714 0.81644934804413 0.772317 0.778335;
3596, 0.5547619047619 0.83350050150451 0.804413 0.810431;
3597, 0.55535714285714 0.83650952858576 0.814443 0.815446;
